index,shipment_id,device_id,device_time,latitude,longitude,address,distance_from_origin,id,end_lag,time_interval,distance,speed
1565,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 02:10:15,35.5526235,-89.19058,"5114 Mercer Rd, Brownsville, TN 38012, USA",543.1217536559129,4488,0,300.0,8504.629246636998,102.05555095964398
1566,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 02:15:12,35.4698290714,-89.296229,"7401 Stanton Koko Rd, Stanton, TN 38069, USA",529.8972192878969,4489,0,297.0,13278.182151500168,160.9476624424263
1567,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 02:25:09,35.4371436429,-89.3433615714,"40 N Of I, Stanton, TN 38069, USA",524.2911625319869,4490,0,597.0,5608.458032253255,33.819847430672894
1568,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 02:30:10,35.380859,-89.440037,"1155 Bernard Rd, Mason, TN 38049, USA",513.5379614984239,4491,0,301.0,10770.619964895594,128.81804609177453
1569,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 02:50:04,35.2101442019,-89.7673826923,"Bristol Park Dr, Bartlett, TN 38133, USA",478.505991494461,4492,0,1194.0,35266.22124021781,106.33031529713914
1570,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 03:00:02,35.1803828659,-89.91439068289999,"1788 Wells Station Rd, Memphis, TN 38108, USA",466.1337593066478,4493,0,598.0,13766.403721144983,82.87467123097315
1571,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 03:04:58,35.191754,-89.991529,"2517 N McLean Blvd, Memphis, TN 38127, USA",461.6417854862064,4494,0,296.0,7125.52532760532,86.66179452492956
1572,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 03:09:58,35.1609360164,-90.03752922950001,"643 Looney Ave, Memphis, TN 38107, USA",456.2367664780844,4495,0,300.0,5407.52358238883,64.89028298866596
1573,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 03:14:56,35.157468,-90.140977,"3700 N Service Rd, West Memphis, AR 72301, USA",448.9366989515242,4496,0,298.0,9415.085642810012,113.73928964468472
1574,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 03:19:55,35.1573070385,-90.142057,"3700 N Service Rd, West Memphis, AR 72301, USA",448.8516601230776,4497,0,299.0,99.8321656622349,1.2019926300469754
1575,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 03:25:07,35.1572807885,-90.14214025,"3700 N Service Rd, West Memphis, AR 72301, USA",448.8440765440765,4498,0,312.0,8.114170935003699,0.09362504925004268
1576,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 03:35:08,35.157173,-90.14281,"3700 N Service Rd, West Memphis, AR 72301, USA",448.79075177009497,4499,0,601.0,62.075037068021444,0.37183050489996206
1578,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 03:55:06,35.157189,-90.142849,"3700 N Service Rd, West Memphis, AR 72301, USA",448.7893024461312,4501,0,600.0,3.968086634317201,0.02380851980590321
1579,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 04:05:05,35.1679882364,-90.2464736545,"4183 Kuhn Rd, Marion, AR 72364, USA",442.64384682779087,4502,0,599.0,9499.126752313081,57.08991036448597
1580,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 04:15:36,35.133985,-90.456868,"I-40, Heth, AR 72346, USA",426.19053673840426,4503,0,631.0,19504.674399420113,111.27864950540794
1581,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 04:25:00,35.0706325079,-90.6649143968,"8759 US-70, Widener, AR 72394, USA",407.8282524431159,4504,0,564.0,20201.119714905795,128.94331732918593
1582,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 04:34:56,35.0140796552,-90.8351871724,"Sfc 215, Forrest City, AR 72335, USA",392.55910274027326,4505,0,596.0,16733.54550401265,101.07510707121736
1583,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 04:44:52,34.947263,-91.0436988182,"708 Blossom Rd, Wheatley, AR 72392, USA",374.2407645751629,4506,0,596.0,20404.476621614653,123.24851650639724
1584,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 04:54:49,34.9066019437,-91.1936067606,"490 Broadmoor Dr, Brinkley, AR 72021, USA",361.83814079487587,4507,0,597.0,14399.618247471202,86.83186882897208
1585,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 05:04:48,34.833877,-91.467537,"S Webb Lake Rd, Hazen, AR 72064, USA",339.7393868767958,4508,0,599.0,26274.62766896944,157.9109509320367
1586,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 05:14:43,34.8172586,-91.58317255,"W Stallings Rd, Hazen, AR 72064, USA",331.85585261312826,4509,0,595.0,10719.028182849685,64.85462429959473
1587,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 05:24:40,34.8005,-91.781077,"I-40, Carlisle, AR 72024, USA",319.8383593098227,4510,0,597.0,18169.778571014816,109.56650394581798
1588,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 05:34:37,34.8022305,-91.9605645,"I-40, Lonoke, AR 72086, USA",311.08264067397823,4511,0,597.0,16394.578571303155,98.86178032946626
1589,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 05:44:35,34.7488981047,-92.1710947791,"8215 Faulkner Lake Rd, North Little Rock, AR 72117, USA",296.2547099855823,4512,0,598.0,20128.734412750353,121.17632756839677
1590,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 05:54:33,34.6902386964,-92.3084823214,"2700 W 65th St, Little Rock, AR 72209, USA",284.5790370533505,4513,0,598.0,14154.239734228318,85.20946997194305
1591,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 06:04:31,34.6193747388,-92.4977584552,"105 W Commerce St, Bryant, AR 72022, USA",269.9021045560445,4514,0,598.0,19027.552871535278,114.54714103265384
1592,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 06:14:26,34.53622555,-92.66189635,"6900 Pawnee Dr, Benton, AR 72015, USA",255.4175866025013,4515,0,595.0,17649.36357228653,106.78606531131346
1593,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 06:24:23,34.4134340769,-92.80855030769999,"US-270, Malvern, AR 72104, USA",237.78258223805787,4516,0,597.0,19167.07215757039,115.58033461851491
1594,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 06:34:20,34.3112182424,-92.93763039390001,"I-30, Donaldson, AR 71941, USA",223.09280503283313,4517,0,597.0,16423.54659440854,99.0364618758304
1595,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 06:44:17,34.178264,-93.07187,"107 Valley St, Caddo Valley, AR 71923, USA",205.25536788012462,4518,0,597.0,19262.59105925397,116.15632799550134
1596,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 06:54:16,34.01957572,-93.16313626,"121 Randy Ln, Arkadelphia, AR 71923, USA",185.96215393311473,4519,0,599.0,19550.373858019826,117.49807327023602
1597,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 07:04:12,33.904124,-93.293487,"I-30, Okolona, AR 71962, USA",170.54940961840532,4520,0,596.0,17593.2276084167,106.26781776895993
1598,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 07:14:08,33.8098564348,-93.4256778696,"1724 US-371, Prescott, AR 71857, USA",157.90616754560065,4521,0,596.0,16094.536204392245,97.21531935538941
1599,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 07:24:08,33.8122935909,-93.42186209089999,"I-30, Prescott, AR 71857, USA",158.23102986621527,4522,0,600.0,444.80023582237123,2.668801414934227
1600,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 07:34:06,33.8099127619,-93.4255896667,"1724 US-371, Prescott, AR 71857, USA",157.91366919604855,4523,0,598.0,434.51902860950105,2.6158336170471634
1601,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 07:44:04,33.75282365,-93.505101,"I-30, Emmet, AR 71835, USA",150.58908230060436,4524,0,598.0,9713.788361924944,58.47765569051806
1602,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 07:54:03,33.6246623725,-93.74773472550001,"I-30, Fulton, AR 71838, USA",135.34080668648866,4525,0,599.0,26598.45665459475,159.85716854180484
1603,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 08:03:57,33.517275,-93.938192,"I-30, Texarkana, AR 71854, USA",125.34142959065527,4526,0,594.0,21312.726053930855,129.16803669049006
1604,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 08:13:54,33.5108957059,-93.93339679409999,"US-67, Texarkana, AR 71854, USA",124.5637362892922,4527,0,597.0,837.402017899096,5.049660409441786
1605,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 08:23:52,33.258621,-93.92032,"Miller County Rd 41, Fouke, AR 71837, USA",96.80800257551431,4528,0,598.0,28086.744808253818,169.0840824577153
1606,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 08:33:49,33.1547634,-93.8915509333,"US-71, Bradley, AR 71826, USA",84.95042843244566,4529,0,597.0,11858.27819837597,71.50720521633751
1607,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 08:43:47,32.9717815,-93.8965544583,"18507 US-71, Ida, LA 71044, USA",65.34813908404551,4530,0,598.0,20358.389853788703,122.5588686850156
1608,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 08:53:44,32.796445,-93.878679,"11660 Gamm Rd, Belcher, LA 71004, USA",46.35177872425488,4531,0,597.0,19573.994087021318,118.03413519811849
1609,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 09:03:40,32.6317632131,-93.8357626885,"I-49, Shreveport, LA 71107, USA",27.99542272614982,4532,0,596.0,18752.68240762692,113.271236019223
1610,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 09:13:38,32.5092276596,-93.8089056064,"I-220, Shreveport, LA 71109, USA",15.303042695106884,4533,0,598.0,13860.15932533988,83.4390862395043
1611,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 09:23:34,32.4173180968,-93.7600470968,"158 Concourse D St, Shreveport, LA 71106, USA",5.934865180705014,4534,0,596.0,11204.305223670699,67.67701141814517
1612,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 09:33:31,32.3786269863,-93.6584384384,"10281 LA-1, Shreveport, LA 71115, USA",4.971830754104625,4535,0,597.0,10468.276764185077,63.12528702021152
1613,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 09:43:31,32.3785647143,-93.6578934643,"10281 LA-1, Shreveport, LA 71115, USA",5.014516357096693,4536,0,600.0,51.659533829138,0.30995720297482804
1614,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 09:53:30,32.3786003929,-93.6579521071,"10281 LA-1, Shreveport, LA 71115, USA",5.0077648910259045,4537,0,599.0,6.789337504848429,0.04080403174867169
1616,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 10:17:17,32.3781421429,-93.6572159762,"10301 LA-1, Shreveport, LA 71115, USA",5.093290859603237,4539,0,900.0,85.90551320442187,0.3436220528176875
1617,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 10:32:16,32.3785832593,-93.6579177222,"10281 LA-1, Shreveport, LA 71115, USA",5.011442734022116,4540,0,899.0,82.17563461738793,0.32906816976929537
1618,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 10:47:13,32.3782205588,-93.6580010882,"10281 LA-1, Shreveport, LA 71115, USA",5.03263055089813,4541,0,897.0,41.0961536854227,0.1649343960618971
1619,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 11:02:12,32.3779026,-93.656780175,"10301 LA-1, Shreveport, LA 71115, USA",5.141581877345134,4542,0,899.0,120.01838957893222,0.48060756672319904
1620,sensitech-AE4081,JNJSHPJOM-IC8550,2020-09-01 11:17:09,32.3786244634,-93.6587318293,"10281 LA-1, Shreveport, LA 71115, USA",4.9516226289460965,4543,1,897.0,200.14442413547087,0.8032552139216222
4641,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 17:56:31,38.0047328182,-85.7056439091,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8739288576401,4624,0,119.0,30.446039690625025,0.9210566629096646
4642,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 17:58:24,38.0050897627,-85.70573715249999,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.892078455392,4625,0,113.0,40.53522387572955,1.2913876632975787
4643,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 17:59:52,38.005975,-85.706123,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.9264537815541,4626,0,88.0,104.11009803162985,4.259049464930312
4644,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 18:15:49,38.006061554,-85.7075271606,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8357551481881,4627,0,957.0,123.44100487724054,0.46435487728115565
4645,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 18:30:04,38.0059089661,-85.70662689209999,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8872204740784,4628,0,855.0,80.70714659643072,0.3398195646165504
4646,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 19:15:56,38.0067558289,-85.7075500488,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8819836885586,4629,0,2752.0,124.1735249262393,0.16243629714188282
4647,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 19:30:11,38.0069580078,-85.708732605,"1345 N Buckman St, Shepherdsville, KY 40165, USA",955.814514384515,4630,0,855.0,106.05343320919427,0.4465407714071337
4648,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 19:59:53,38.0078353882,-85.7073745728,"1345 N Buckman St, Shepherdsville, KY 40165, USA",955.9684007945299,4631,0,1782.0,153.91466008817338,0.3109387072488351
4649,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 20:14:50,38.008769989,-85.7062301636,"1065 Conestoga Pkwy, Shepherdsville, KY 40165, USA",956.1115243010377,4632,0,897.0,144.4511112711211,0.5797369014225596
4650,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 20:30:28,38.0049390202,-85.7059357677,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8680284426675,4633,0,938.0,426.8984467938955,1.6384162137079146
4651,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 20:45:24,38.0049361856,-85.7059753505,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8651082057876,4634,0,896.0,3.483508746538123,0.01399624049948353
4652,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 21:30:10,38.0045062927,-85.7064089512,"925 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.8056653805556,4635,0,2686.0,61.079204361561196,0.0818634161212287
4653,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 21:33:30,38.0032895414,-85.7061693308,"800 Conestoga Pkwy, Shepherdsville, KY 40165, USA",955.738417757147,4636,0,200.0,136.9588538185012,2.465259368733022
4654,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 21:38:26,37.94444364,-85.68885866,"I-65, Shepherdsville, KY 40165, USA",952.9007676601381,4637,0,296.0,6719.100821632201,81.71879377660785
4655,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 21:43:26,37.8510305,-85.71471525,"1011 E Oak St, Lebanon Junction, KY 40150, USA",944.756656130439,4638,0,300.0,10635.295883295254,127.62355059954305
4656,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 21:48:19,37.7920722961,-85.7582702637,"9099 KY-434, Lebanon Junction, KY 40150, USA",937.7342949805789,4639,0,293.0,7592.83970824405,93.2908633094832
4657,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 21:53:23,37.70188625,-85.8309945,"1785 Springfield Rd, Elizabethtown, KY 42701, USA",926.5741674439575,4640,0,304.0,11897.071810925872,140.8863767083327
4658,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 21:58:21,37.6296971034,-85.8620582931,"I-65, Glendale, KY 42740, USA",919.5604755878484,4641,0,298.0,8482.635357575971,102.47478955460905
4659,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 22:03:19,37.56427,-85.874985,"I-65, Elizabethtown, KY 42701, USA",914.3005493676864,4642,0,298.0,7366.074812824946,88.98613867842217
4660,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 22:08:19,37.457982,-85.883607,"2775 Weldon Loop Rd, Upton, KY 42784, USA",906.6990010379814,4643,0,300.0,11846.846451998385,142.16215742398063
4661,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 22:13:18,37.4071155556,-85.8876103704,"411 George Highbaugh Rd, Bonnieville, KY 42713, USA",903.1014511395642,4644,0,299.0,5668.904496732304,68.25436852252942
4662,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 22:18:15,37.3367742778,-85.9014183333,"Chestnut Grove Rd S, Bonnieville, KY 42713, USA",897.5639371770933,4645,0,297.0,7918.681262667705,95.9840153050631
4663,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 22:23:16,37.2329794878,-85.929160439,"1646 Rowletts Cave Springs Rd, Horse Cave, KY 42749, USA",888.9193400973348,4646,0,301.0,11803.238721410386,141.16830364477536
4664,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 22:28:13,37.1461215789,-85.9789221579,"780 Farmer Rd, Cave City, KY 42127, USA",879.7967239531935,4647,0,297.0,10619.856257773177,128.72553039725065
4665,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 22:33:12,37.1001006,-86.0495538,"284 Hayden St, Park City, KY 42160, USA",871.7347113904943,4648,0,299.0,8089.695830738876,97.40102003565202
4666,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 22:38:12,37.0626774,-86.1160727,"830 Frontage Rd, Smiths Grove, KY 42171, USA",864.512402771169,4649,0,300.0,7222.78979414671,86.67347752976052
4667,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 22:53:06,36.9562622453,-86.4032034906,"154 Cynthia Lynn Dr, Bowling Green, KY 42103, USA",836.8147001552419,4650,0,894.0,28116.161966362088,113.21944415984733
4668,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 22:58:05,36.8794066667,-86.4452740741,"1080 E Henry Good Rd, Bowling Green, KY 42104, USA",828.856061831075,4651,0,299.0,9331.45733864031,112.35199471272614
4669,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:03:02,36.7676294,-86.4968807,"577 Hall-Leffew Rd, Franklin, KY 42134, USA",818.0287750944483,4652,0,297.0,13254.891531022566,160.66535189118264
4670,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:08:01,36.7148307556,-86.5229793111,"26 Trotters Ln, Franklin, KY 42134, USA",812.8086425901097,4653,0,299.0,6316.730601396008,76.05428148838003
4671,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:12:58,36.6595646957,-86.54791517390001,"260 Geddes Rd, Franklin, KY 42134, USA",807.5355279926929,4654,0,297.0,6537.238737791077,79.23925742777064
4672,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:17:57,36.69545425,-86.53270175,"I-65, Franklin, KY 42134, USA",810.885530083047,4655,0,299.0,4216.377070306662,50.76574399031433
4673,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:22:56,36.5695044,-86.6640678,"8229 Friendship Rd, Cross Plains, TN 37049, USA",793.350344424646,4656,0,299.0,18268.94413464192,219.960531386993
4674,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:27:56,36.5246,-86.647166,"8490 Glidewell Rd, Cross Plains, TN 37049, USA",791.8574973240869,4657,0,300.0,5218.0630454914,62.6167565458968
4676,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:37:54,36.4972406429,-86.6660705,"3517 Calista Rd, White House, TN 37188, USA",788.7766678990631,4659,0,299.0,3480.9842242516697,41.91151574349837
4677,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:42:53,36.49263565,-86.66942715,"I-65, White House, TN 37188, USA",788.2452795901814,4660,0,299.0,593.6751196653875,7.147927862191956
4678,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:47:52,36.4961020556,-86.66734261110001,"3500 Calista Rd, White House, TN 37188, USA",788.612174489678,4661,0,299.0,428.26012406011336,5.1563091860080545
4679,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:52:51,36.4941362857,-86.66846514289999,"3474 Calista Rd, White House, TN 37188, USA",788.4085669365103,4662,0,299.0,240.59088246141255,2.8967464109066396
4680,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-02 23:54:56,36.495032,-86.6679998462,"3474 Calista Rd, White House, TN 37188, USA",788.4978816910184,4663,0,125.0,107.96879855348088,3.1095013983402495
4681,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 00:04:52,36.4818396,-86.6766264,"100 Grove Ln, White House, TN 37188, USA",787.0499420311206,4664,0,596.0,1657.8144162364315,10.013644124918041
4682,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 00:09:50,36.47173825,-86.68314825,"122 Industrial Dr, White House, TN 37188, USA",785.9479532164024,4665,0,298.0,1265.964376813742,15.293529384327085
4683,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 00:14:52,36.4758071667,-86.6805185,"I-65, White House, TN 37188, USA",786.3919996226065,4666,0,302.0,510.057170921611,6.080151706350329
4684,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 00:24:49,36.4680624118,-86.6855151176,"960 TN-76, White House, TN 37188, USA",785.5475202617507,4667,0,597.0,970.4808914840237,5.8521460793006455
4685,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 00:34:48,36.4673042297,-86.687538147,"1001 TN-76, White House, TN 37188, USA",785.3498444286099,4668,0,599.0,199.6461931776377,1.1998769539891416
4686,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 00:39:48,36.4650535583,-86.6857070923,"I-65, White House, TN 37188, USA",785.3506912743484,4669,0,300.0,299.16319699170106,3.5899583639004127
4687,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 00:44:58,36.4609260559,-86.6892700195,"2941 Union Rd, White House, TN 37188, USA",784.8332858864171,4670,0,310.0,558.8907900384219,6.490344658510706
4688,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 00:54:28,36.4594955444,-86.6964187622,"2936 Union Rd, White House, TN 37188, USA",784.2103505859887,4671,0,570.0,659.0150701396706,4.162200442987393
4689,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 00:59:44,36.4644375,-86.6880092727,"Loves Ln, White House, TN 37188, USA",785.1406796002071,4672,0,316.0,931.7167373437549,10.614494476068092
4690,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 01:04:38,36.45262146,-86.6969985962,"2807 N Swift Rd, White House, TN 37188, USA",783.7503430205146,4673,0,294.0,1540.8109060051881,18.867072318430875
4691,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 01:09:43,36.4641834643,-86.6881729286,"I-65, White House, TN 37188, USA",785.1130048691774,4674,0,305.0,1509.0694715856948,17.811967533470497
4692,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 01:14:40,36.4446381321,-86.7003187736,"I-65, White House, TN 37188, USA",783.0179386877704,4675,0,297.0,2430.4636664094455,29.460165653447824
4693,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 01:19:41,36.4250552386,-86.7125603409,"I-65, Greenbrier, TN 37073, USA",780.9149574134275,4676,0,301.0,2438.1605508631906,29.160724196370385
4694,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 01:24:41,36.4268350968,-86.7114386129,"7427 Swift Rd, Greenbrier, TN 37073, USA",781.106714916385,4677,0,300.0,221.97329732637567,2.663679567916508
4695,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 01:29:40,36.426667303,-86.7115444545,"7427 Swift Rd, Greenbrier, TN 37073, USA",781.0886297592218,4678,0,299.0,20.92992910846015,0.2519991464563764
4696,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 01:39:37,36.4294995333,-86.7087866,"7453 S Swift Rd, Goodlettsville, TN 37072, USA",781.466913372504,4679,0,597.0,400.201630012783,2.4132761608811037
4697,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 01:49:35,36.4242208889,-86.71037411110001,"Unnamed Road, Goodlettsville, TN 37072, USA",781.0289826559306,4680,0,598.0,604.088334499691,3.636652180934595
4698,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 01:59:33,36.355565,-86.714936,"1030 US-31W, Goodlettsville, TN 37072, USA",776.5682406639112,4681,0,598.0,7647.499551270298,46.038458837078714
4699,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 02:04:33,36.3643276667,-86.7151804444,"1021 Cartwright Cir N, Goodlettsville, TN 37072, USA",777.07237431831,4682,0,300.0,974.9158706186879,11.698990447424256
4700,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 02:09:18,36.3579101563,-86.7208709717,"1030 Williamson Rd, Goodlettsville, TN 37072, USA",776.2592611286639,4683,0,285.0,877.1253572413437,11.079478196732763
4701,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 02:14:29,36.3508600909,-86.7145522182,"943 Louisville Hwy, Goodlettsville, TN 37072, USA",776.31703745711,4684,0,311.0,967.1267247188906,11.195036041762078
4702,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 02:19:30,36.3452110333,-86.71413076670001,"129 Braxton Park Ln, Goodlettsville, TN 37072, USA",776.0128094473368,4685,0,301.0,629.4771169615599,7.528629970304371
4703,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 02:24:28,36.3483376579,-86.71165235529999,"126 Paige Park Ln, Goodlettsville, TN 37072, USA",776.386402592975,4686,0,298.0,412.61154680484196,4.98456902180346
4704,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 02:34:25,36.1996754762,-86.7821075714,"1421 Baptist World Center Dr, Nashville, TN 37207, USA",762.2737823058632,4687,0,597.0,17701.544479259508,106.74298178447944
4705,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 02:39:25,36.1739161176,-86.8159873824,"2413 Burch St, Nashville, TN 37208, USA",758.1825332595839,4688,0,300.0,4178.533125334525,50.1423975040143
4706,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 02:54:19,36.0825230278,-87.0812989167,"1050 Thompson Rd, Pegram, TN 37143, USA",732.5654514353876,4689,0,894.0,25912.90179585927,104.34725555379572
4707,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 03:13:32,36.0220015854,-87.35107573169999,"462 Kaiser Rd, Dickson, TN 37055, USA",708.4694523960205,4690,0,1153.0,25176.908628813748,78.60960196333868
4708,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 03:23:29,35.9733351111,-87.5231274444,"I-40, Dickson, TN 37055, USA",692.5319281103925,4691,0,597.0,16401.851656529016,98.90563812982322
4709,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 03:33:26,35.8851874667,-87.68859426670001,"1030 Bucksnort Rd, Only, TN 37140, USA",674.6928257670155,4692,0,597.0,17839.161851354227,107.5728352845481
4710,sensitech-AE4088,JNJSHPJOM-IC8566,2020-09-03 03:43:25,35.8804473896,-87.8127424545,"409 Bodine Loop, Hurricane Mills, TN 37078, USA",665.0739931769299,4693,0,599.0,11200.69357158625,67.31635535510934
